mmsi,lat,lon,Sog,Cog,timestamp
33,30.429495,121.838703,13.3,301,1530664976
33,30.430438,121.839673,13.3,260,1530664996
33,30.430935,121.840168,13.3,218,1530665006
33,30.431335,121.840587,13.2,33,1530665016
33,30.432252,121.84158,13.2,145,1530665036
33,30.432675,121.841973,13.2,30,1530665046
33,30.433992,121.84337,13.2,20,1530665076
33,30.434867,121.844305,13.1,39,1530665096
33,30.435257,121.844728,13.1,43,1530665106
33,30.434867,121.844305,13.1,23,1530665119
33,30.43619,121.845688,13.1,50,1530665126
33,30.437892,121.847477,13.1,53,1530665166
33,30.43838,121.84798,13.1,50,1530665176
33,30.43887,121.848482,13.2,28,1530665187
33,30.44061,121.850253,13.1,50,1530665226
33,30.441017,121.850657,13.1,42,1530665236
33,30.43749,121.84707,13.012,54,1530665238
33,30.44155,121.85121,13.1,117,1530665247
33,30.442865,121.852583,13.1,182,1530665276
33,30.443728,121.853523,13.2,0,1530665296
33,30.44415,121.854003,13.2,200,1530665307
33,30.444593,121.854473,13.2,140,1530665317
33,30.445012,121.854958,13.2,107,1530665327
33,30.44195,121.85162,13.212,275,1530665339
33,30.447153,121.857333,13.2,277,1530665377
33,30.447575,121.857832,13.2,267,1530665387
33,30.447575,121.857832,13.2,276,1530665410
33,30.448822,121.859192,13.2,272,1530665416
33,30.45052,121.861037,13.2,260,1530665456
33,30.451377,121.861993,13.2,274,1530665476
33,30.4519,121.86256,13.2,265,1530665486
33,30.452343,121.863042,13.2,250,1530665497
33,30.452773,121.863522,13.2,291,1530665507
33,30.454465,121.86536,13.1,104,1530665547
33,30.455717,121.866725,13.1,99,1530665576
33,30.456632,121.867703,13.1,92,1530665596
33,30.457113,121.86822,13.2,140,1530665607
33,30.458325,121.869542,13.2,112,1530665636
33,30.460492,121.871923,13.2,121,1530665686
33,30.460935,121.872493,13.2,103,1530665696
33,30.460492,121.871923,13.2,108,1530665709
33,30.461863,121.873463,13.2,185,1530665717
33,30.462257,121.873898,13.3,0,1530665727
33,30.463093,121.874782,13.2,282,1530665746
33,30.463575,121.875307,13.3,278,1530665756
33,30.46396,121.875747,13.3,284,1530665766
33,30.46447,121.876323,13.3,299,1530665777
33,30.465237,121.87721,13.3,277,1530665796
33,30.465705,121.877752,13.4,284,1530665806
33,30.46608,121.87822,13.4,277,1530665816
33,30.46658,121.878822,13.4,16,1530665826
33,30.467007,121.879315,13.4,73,1530665837
33,30.467812,121.88026,13.4,51,1530665856
33,30.339272,121.743015,14.8,51,1533641842
33,30.341615,121.745555,14.8,53,1533641889
33,30.342257,121.74623,14.7,289,1533641901
33,30.343122,121.747188,14.8,297,1533641920
33,30.34395,121.748092,14.7,299,1533641937
33,30.344858,121.749013,14.7,291,1533641956
33,30.345717,121.74997,14.7,267,1533641974
33,30.346593,121.75091,14.7,293,1533641992
33,30.339272,121.743015,14.8,329,1533642008
33,30.347478,121.75184,14.7,298,1533642009
33,30.348653,121.753107,14.8,316,1533642033
33,30.341615,121.745555,14.8,317,1533642055
33,30.350412,121.755105,14.7,305,1533642070
33,30.351272,121.756062,14.8,297,1533642088
33,30.353785,121.758845,14.7,96,1533642141
33,30.354325,121.759498,14.7,103,1533642153
33,30.356143,121.761928,14.7,95,1533642196
33,30.356657,121.762722,14.7,94,1533642208
33,30.357123,121.763455,14.7,111,1533642220
33,30.35778,121.764493,14.6,102,1533642237
33,30.358113,121.765045,14.6,112,1533642250
33,30.35871,121.765968,14.7,62,1533642261
33,30.35963,121.76745,14.6,149,1533642285
33,30.353525,121.75859,14.7,93,1533642302
33,30.360323,121.76854,14.6,101,1533642303
33,30.361447,121.770413,14.6,90,1533642333
33,30.36213,121.771508,14.6,87,1533642351
33,30.357122,121.763455,14.7,91,1533642386
33,30.363478,121.773732,14.6,73,1533642387
33,30.364815,121.775955,14.5,94,1533642424
33,30.365725,121.777418,14.5,82,1533642447
33,30.35963,121.76745,14.6,103,1533642451
33,30.366152,121.778162,14.5,106,1533642459
33,30.366797,121.77927,14.5,94,1533642477
33,30.367867,121.781145,14.5,114,1533642507
33,30.368583,121.782302,14.5,123,1533642525
33,30.37289,121.789553,14.4,108,1533642554
33,30.373562,121.79076,14.4,116,1533642591
33,30.374843,121.792872,14.3,111,1533642607
33,30.365725,121.777418,14.5,117,1533642613
33,30.375287,121.79359,14.3,101,1533642619
33,30.375942,121.794693,14.4,118,1533642637
33,30.37679,121.796227,14.4,173,1533642662
33,30.377237,121.796943,14.4,234,1533642673
33,30.377893,121.798047,14.4,274,1533642691
33,30.378327,121.798785,14.3,279,1533642703
33,30.369252,121.783342,14.5,266,1533642710
33,30.378742,121.799527,14.4,276,1533642715
33,30.379012,121.799947,14.4,278,1533642742
33,30.380482,121.802453,14.3,268,1533642763
33,30.380917,121.803177,14.3,284,1533642776
33,30.38154,121.8043,14.4,281,1533642793
33,30.381133,121.803548,14.3,279,1533642802
33,30.382803,121.806518,14.3,274,1533642830
33,30.383583,121.79251,13.4,241,1538099671
33,30.384077,121.793008,13.3,104,1538099681
33,30.384468,121.793437,13.3,279,1538099691
33,30.385397,121.794407,13,265,1538099710
33,30.385397,121.794407,13,249,1538099717
33,30.385845,121.794857,13,253,1538099721
33,30.386737,121.795753,13,261,1538099741
33,30.387202,121.796207,13.2,278,1538099751
33,30.388032,121.797097,13.1,117,1538099770
33,30.388503,121.797607,13.2,113,1538099781
33,30.38931,121.798622,13.2,119,1538099801
33,30.389742,121.799078,12.9,109,1538099811
33,30.39226,121.800572,12.4,112,1538099861
33,30.392748,121.800795,12.6,116,1538099871
33,30.394848,121.8018,12.6,107,1538099910
33,30.395493,121.80216,13,104,1538099921
33,30.396453,121.802738,13,122,1538099940
33,30.396998,121.80312,13.1,108,1538099950
33,30.397427,121.803465,12.9,123,1538099960
33,30.398425,121.804387,12.9,118,1538099981
33,30.398425,121.804387,12.9,72,1538099987
33,30.39922,121.805278,12.9,103,1538100000
33,30.39922,121.805278,12.9,236,1538100006
33,30.399598,121.805707,13,266,1538100010
33,30.40011,121.806283,13.1,253,1538100020
33,30.400533,121.806738,13.1,274,1538100031
33,30.401368,121.807608,13,256,1538100051
33,30.402272,121.808555,13,271,1538100070
33,30.402662,121.808965,12.9,283,1538100080
33,30.403152,121.809458,13.1,275,1538100091
33,30.404927,121.811188,13.2,266,1538100130
33,30.405342,121.811588,13,312,1538100140
33,30.40635,121.812555,13.2,274,1538100161
33,30.406795,121.812993,13,269,1538100171
33,30.408605,121.814707,13,279,1538100211
33,30.408605,121.814707,13,265,1538100217
33,30.409102,121.815192,13.1,276,1538100221
33,30.41045,121.816538,13,282,1538100250
33,30.411323,121.817453,13.2,305,1538100271
33,30.411802,121.817962,13.2,256,1538100281
33,30.412135,121.81834,13.3,255,1538100291
33,30.412642,121.818858,13.2,263,1538100301
33,30.412642,121.818858,13.2,255,1538100308
33,30.413995,121.820278,13.2,9,1538100331
33,30.414893,121.821152,13.3,181,1538100351
33,30.414893,121.821152,13.3,123,1538100358
33,30.416185,121.82242,13.3,116,1538100382
33,30.417107,121.823378,13.3,125,1538100402
33,30.417652,121.823922,13.2,119,1538100414
33,30.41806,121.82433,13.4,122,1538100424
33,30.419398,121.825735,13.4,111,1538100453
33,30.420775,121.827155,13.6,130,1538100483
33,30.42164,121.82802,13.5,129,1538100502
33,30.422065,121.82845,13.5,131,1538100512
33,30.422622,121.828998,13.5,137,1538100522
33,30.423083,121.829453,13.4,126,1538100533
33,30.423985,121.830388,13.5,127,1538100553
33,30.426262,121.832753,13.6,125,1538100604
33,30.426262,121.832753,13.6,129,1538100608
33,30.427085,121.833613,13.5,131,1538100622
33,30.42898,121.83564,13.6,123,1538100663
33,30.421012,121.833215,12.8,116,1538721309
33,30.421012,121.833215,12.8,143,1538721310
33,30.42148,121.83371,12.6,171,1538721314
33,30.422383,121.834623,12.6,228,1538721334
33,30.423148,121.835417,12.6,255,1538721352
33,30.42531,121.837635,12.7,250,1538721402
33,30.426182,121.838587,12.7,276,1538721422
33,30.427038,121.839482,12.7,270,1538721443
33,30.427833,121.840352,12.7,249,1538721462
33,30.428252,121.840808,12.8,266,1538721472
33,30.429592,121.842245,12.7,267,1538721504
33,30.430023,121.842697,12.7,277,1538721514
33,30.430023,121.842697,12.7,295,1538721521
33,30.430787,121.843498,12.7,276,1538721532
33,30.43122,121.843933,12.7,270,1538721542
33,30.431752,121.84444,12.7,273,1538721554
33,30.432215,121.844855,12.8,279,1538721564
33,30.43262,121.845235,12.7,287,1538721574
33,30.43451,121.846927,12.8,192,1538721614
33,30.43451,121.846927,12.8,155,1538721621
33,30.435427,121.847767,12.9,283,1538721634
33,30.436713,121.848968,12.9,279,1538721663
33,30.438163,121.850292,12.9,277,1538721694
33,30.439045,121.851057,12.9,264,1538721713
33,30.439463,121.851442,12.9,276,1538721723
33,30.440027,121.851935,12.9,288,1538721734
33,30.441832,121.853472,12.9,299,1538721773
33,30.441832,121.853472,12.9,285,1538721780
33,30.443782,121.855235,12.9,282,1538721816
33,30.445087,121.856473,12.9,293,1538721845
33,30.448368,121.859445,12.9,292,1538721916
33,30.448368,121.859445,12.9,291,1538721921
33,30.449293,121.860262,12.9,281,1538721936
33,30.450623,121.861477,13,301,1538721965
33,30.451138,121.861937,13,294,1538721975
33,30.451587,121.862373,13,286,1538721986
33,30.452403,121.863145,13,285,1538722004
33,30.452898,121.863628,13,294,1538722015
33,30.453832,121.86455,13,291,1538722035
33,30.454233,121.864942,13,294,1538722046
33,30.455533,121.866207,13,11,1538722074
33,30.458263,121.86879,13,36,1538722134
33,30.458703,121.869235,13,93,1538722145
33,30.459215,121.869698,13,100,1538722156
33,30.460517,121.870975,13,90,1538722184
33,30.460965,121.871413,13,89,1538722194
33,30.460965,121.871412,13,95,1538722199
33,30.461953,121.872397,13,104,1538722215
33,30.461953,121.872397,13,80,1538722221
33,30.462838,121.873203,13,88,1538722234
33,30.464097,121.874515,13,98,1538722264
33,30.46499,121.875557,13,85,1538722286
33,30.46576,121.876423,12.9,88,1538722304
33,30.389922,121.827992,12.6,86,1539410830
33,30.389192,121.827123,12.6,101,1539410848
33,30.388843,121.826698,12.4,102,1539410858
33,30.388317,121.826187,12.6,103,1539410870
33,30.38747,121.825283,12.7,82,1539410889
33,30.38663,121.824352,12.7,93,1539410908
33,30.386273,121.823922,13,89,1539410918
33,30.385817,121.823407,13,49,1539410929
33,30.384982,121.822475,12.9,51,1539410949
33,30.383807,121.821177,12.8,95,1539410978
33,30.383023,121.820205,12.8,97,1539410998
33,30.383023,121.820205,12.8,89,1539411004
33,30.382183,121.819188,12.9,93,1539411018
33,30.378942,121.815468,12.8,100,1539411097
33,30.378942,121.815468,12.8,109,1539411104
33,30.378077,121.814463,12.9,78,1539411119
33,30.377625,121.813937,12.9,108,1539411130
33,30.37612,121.81207,13,95,1539411169
33,30.375193,121.811025,12.9,108,1539411190
33,30.373977,121.809577,12.9,98,1539411219
33,30.37319,121.808608,12.9,95,1539411240
33,30.372768,121.808137,12.8,80,1539411250
33,30.372013,121.807213,12.8,87,1539411270
33,30.37075,121.805753,12.7,82,1539411300
33,30.37075,121.805753,12.7,91,1539411305
33,30.370337,121.805275,13,104,1539411310
33,30.369563,121.804373,13,88,1539411329
33,30.368768,121.803472,12.7,135,1539411349
33,30.368347,121.802852,13,270,1539411360
33,30.367947,121.802368,12.9,279,1539411370
33,30.364098,121.797482,12.7,275,1539411469
33,30.363345,121.796418,13,301,1539411490
33,30.362665,121.79543,12.9,276,1539411509
33,30.362247,121.794867,12.9,272,1539411520
33,30.361917,121.794477,12.7,104,1539411540
33,30.360827,121.792903,13,104,1539411559
33,30.360403,121.792275,13,95,1539411569
33,30.360085,121.791808,12.9,99,1539411580
33,30.359305,121.790702,13,87,1539411600
33,30.359305,121.790702,13,96,1539411605
33,30.358583,121.789725,13,93,1539411619
33,30.35824,121.789268,12.9,107,1539411629
33,30.357463,121.788183,13,98,1539411649
33,30.357078,121.787617,13,98,1539411660
33,30.356482,121.786675,13,102,1539411679
33,30.356082,121.786112,12.9,100,1539411689
33,30.355308,121.785007,13,113,1539411709
33,30.35493,121.784498,13,21,1539411720
33,30.354282,121.783553,13,263,1539411739
33,30.353887,121.782953,12.9,283,1539411749
33,30.3532,121.782012,13,291,1539411769
33,30.352728,121.781408,12.8,280,1539411780
33,30.352075,121.780488,12.9,270,1539411799
33,30.351262,121.77953,12.9,268,1539411819
33,30.350822,121.77902,12.8,292,1539411829
33,30.387247,121.801403,15,278,1539673976
33,30.387485,121.801675,15,297,1539673982
33,30.388362,121.802662,15,281,1539674000
33,30.38893,121.80333,15,277,1539674012
33,30.389492,121.803995,15,271,1539674024
33,30.389777,121.804327,15,293,1539674030
33,30.390065,121.804653,15,259,1539674036
33,30.39087,121.805593,15,277,1539674053
33,30.391775,121.806638,15,263,1539674072
33,30.392678,121.807695,15,298,1539674091
33,30.392917,121.807975,15,270,1539674096
33,30.393205,121.808303,15,326,1539674102
33,30.392917,121.807975,15,295,1539674104
33,30.395183,121.810658,15,342,1539674145
33,30.39575,121.811327,15,73,1539674156
33,30.395182,121.810657,15,342,1539674157
33,30.39599,121.811603,15,326,1539674162
33,30.397122,121.812943,15,304,1539674186
33,30.397453,121.813332,15,320,1539674193
33,30.398028,121.813993,15,318,1539674205
33,30.39888,121.814993,15,308,1539674222
33,30.399173,121.815322,15,318,1539674228
33,30.39888,121.814992,15,310,1539674229
33,30.399458,121.815648,15,324,1539674233
33,30.400037,121.816288,14.9,306,1539674246
33,30.400325,121.816617,15,302,1539674252
33,30.400662,121.817002,15,305,1539674259
33,30.400938,121.817342,15,296,1539674265
33,30.402033,121.818612,15,317,1539674288
33,30.40423,121.821213,15,298,1539674336
33,30.404562,121.821597,15,297,1539674342
33,30.405402,121.822592,15,298,1539674361
33,30.405925,121.823198,15,282,1539674372
33,30.407105,121.824595,15,50,1539674396
33,30.407105,121.824595,15,292,1539674403
33,30.408818,121.826612,15,290,1539674432
33,30.410842,121.828847,14.9,286,1539674474
33,30.412028,121.830093,14.9,270,1539674498
33,30.412892,121.83098,14.8,269,1539674516
33,30.414717,121.832807,14.8,273,1539674551
33,30.414717,121.832807,14.8,273,1539674559
33,30.415385,121.833465,14.8,266,1539674565
33,30.417545,121.83558,14.8,298,1539674606
33,30.418153,121.836188,14.8,127,1539674618
33,30.418768,121.836795,14.8,111,1539674630
33,30.422438,121.840397,14.8,103,1539674702
33,30.422438,121.840397,14.8,104,1539674709
33,30.422437,121.840397,14,111,1539674713
33,30.424938,121.842708,14.8,102,1539674750
33,30.4342,121.851578,14.7,114,1539674931
33,30.4342,121.851578,14.7,109,1539674938
33,30.378853,121.79046,11,103,1540320213
33,30.380013,121.791567,11.1,112,1540320242
33,30.380407,121.791927,11.1,150,1540320252
33,30.38079,121.792295,11.1,171,1540320262
33,30.381948,121.793417,11.1,180,1540320292
33,30.382705,121.794175,11.1,209,1540320312
33,30.382705,121.794175,11.1,270,1540320317
33,30.38346,121.79491,11.1,274,1540320333
33,30.385038,121.796342,11.1,253,1540320372
33,30.385037,121.796342,11.1,275,1540320380
33,30.385438,121.79671,11.1,283,1540320382
33,30.385837,121.797077,11.1,267,1540320393
33,30.386603,121.797775,11.2,266,1540320412
33,30.38698,121.798123,11.1,269,1540320422
33,30.387377,121.798497,11.1,254,1540320432
33,30.387733,121.798842,11.1,179,1540320442
33,30.388197,121.799302,11.1,106,1540320453
33,30.390137,121.801115,11.1,106,1540320502
33,30.391333,121.802223,11.2,90,1540320532
33,30.391333,121.802223,11.2,108,1540320537
33,30.392135,121.802942,11.2,97,1540320552
33,30.394073,121.804765,11.1,115,1540320602
33,30.394073,121.804765,11.1,101,1540320607
33,30.394463,121.805145,11.2,95,1540320613
33,30.39643,121.807,11.1,337,1540320661
33,30.396808,121.80736,11.1,22,1540320673
33,30.397578,121.808102,11.1,86,1540320691
33,30.398327,121.808867,11.1,100,1540320712
33,30.399113,121.809625,11.1,109,1540320732
33,30.399872,121.810317,11.1,102,1540320751
33,30.40106,121.811398,11.1,91,1540320781
33,30.401535,121.811828,11.2,94,1540320793
33,30.40224,121.812502,11.1,101,1540320794
33,30.40268,121.8129,11.1,108,1540320822
33,30.403375,121.813573,11.1,104,1540320842
33,30.404503,121.814748,11.1,104,1540320871
33,30.404942,121.815228,11.1,93,1540320882
33,30.404502,121.814747,11,108,1540320883
33,30.40601,121.816422,11.2,97,1540320912
33,30.40601,121.816422,11.2,102,1540320918
33,30.407052,121.817608,11.2,106,1540320942
33,30.407797,121.818473,11.2,67,1540320961
33,30.40917,121.820132,11.2,43,1540321001
33,30.409875,121.821033,11.2,279,1540321023
33,30.411933,121.823582,11.2,297,1540321083
33,30.412615,121.82445,11.2,280,1540321102
33,30.41297,121.824877,11.2,288,1540321112
33,30.414355,121.826598,11.3,280,1540321152
33,30.414697,121.827027,11.3,36,1540321163
33,30.416093,121.828793,11.2,121,1540321203
33,30.416093,121.828793,11.2,112,1540321208
33,30.337387,121.743835,10.5,95,1540964285
33,30.338352,121.744837,10.4,120,1540964313
33,30.339415,121.74595,9.5,88,1540964345
33,30.341002,121.747685,10.3,168,1540964395
33,30.341577,121.748353,9.8,159,1540964418
33,30.342625,121.749388,10.3,159,1540964444
33,30.343025,121.749785,10.5,81,1540964454
33,30.343402,121.750183,10.5,103,1540964465
33,30.34438,121.75128,10.7,102,1540964493
33,30.344782,121.75171,10.8,87,1540964504
33,30.34624,121.75329,11,91,1540964544
33,30.34689,121.754018,11,106,1540964564
33,30.348395,121.755613,11.4,111,1540964604
33,30.348847,121.756078,11.3,96,1540964615
33,30.349958,121.757193,11.1,102,1540964645
33,30.351345,121.75859,10.3,112,1540964684
33,30.351345,121.75859,10.3,96,1540964688
33,30.352078,121.759378,10.5,91,1540964709
33,30.353098,121.760528,10.3,105,1540964734
33,30.354147,121.761563,10.1,93,1540964764
33,30.354818,121.762202,10.2,100,1540964782
33,30.355198,121.762608,10.5,105,1540964794
33,30.355777,121.763297,10.6,100,1540964813
33,30.356498,121.764087,10.5,72,1540964833
33,30.356812,121.764412,10.3,87,1540964843
33,30.357185,121.76481,10.4,80,1540964854
33,30.357565,121.765237,10.6,97,1540964864
33,30.358298,121.766,10.9,104,1540964884
33,30.358932,121.766777,10.9,91,1540964903
33,30.35966,121.767637,10.9,118,1540964924
33,30.360293,121.768355,10.9,12,1540964943
33,30.361003,121.769145,10.9,90,1540964963
33,30.36142,121.76957,11.2,79,1540964974
33,30.362418,121.770662,10.6,96,1540965002
33,30.362418,121.770662,10.6,96,1540965008
33,30.362838,121.771137,10.6,82,1540965013
33,30.363122,121.771413,10.7,84,1540965023
33,30.363543,121.771883,10.8,82,1540965034
33,30.363907,121.77227,10.8,81,1540965044
33,30.364557,121.772932,10.6,78,1540965063
33,30.364557,121.772932,10.6,90,1540965075
33,30.365313,121.773727,10.7,70,1540965083
33,30.365703,121.774155,10.7,77,1540965093
33,30.36606,121.77455,10.8,100,1540965104
33,30.36671,121.77525,10.9,88,1540965122
33,30.367452,121.776022,11.1,80,1540965142
33,30.368572,121.777307,11,81,1540965173
33,30.368915,121.77765,11,78,1540965183
33,30.369323,121.778092,11.3,88,1540965193
33,30.370782,121.779628,11.3,95,1540965233
33,30.370782,121.779627,11.3,89,1540965245
33,30.372233,121.78123,10.9,95,1540965273
33,30.37287,121.781962,11.2,122,1540965292
33,30.373667,121.782818,11,78,1540965313
33,30.373667,121.782818,11,83,1540965319
33,30.374015,121.783228,11,100,1540965325
33,30.37501,121.784337,10.6,96,1540965353
33,30.375695,121.785083,11,87,1540965373
33,30.376103,121.785562,10.9,72,1540965384
33,30.37684,121.786353,11.2,72,1540965404
33,30.377548,121.787165,11.1,158,1540965423
33,30.378248,121.78799,11.2,85,1540965445
33,30.37897,121.788778,11.1,87,1540965464
33,30.37964,121.789538,10.9,100,1540965483
33,30.380413,121.790325,10.7,86,1540965504
33,30.381142,121.791047,10.6,86,1540965524
33,30.381858,121.791813,10.7,97,1540965543
33,30.382538,121.792585,10.8,84,1540965564
33,30.382878,121.792952,10.3,102,1540965574
33,30.383217,121.793325,10.4,86,1540965584
33,30.383882,121.794047,10.3,99,1540965603
33,30.383882,121.794047,10.3,90,1540965608
33,30.384962,121.795277,11.1,101,1540965634
33,30.385558,121.795992,10.3,120,1540965653
33,30.385558,121.795992,10.3,101,1540965658
33,30.385908,121.796378,10.4,103,1540965663
33,30.387007,121.797528,10.6,117,1540965694
33,30.387343,121.797887,10.3,110,1540965704
33,30.388693,121.79928,10,102,1540965744
33,30.389032,121.799635,10.1,88,1540965754
33,30.3894,121.799978,10.4,97,1540965764
33,30.391207,121.801543,9.9,104,1540965814
33,30.391568,121.801867,10.1,94,1540965824
33,30.393078,121.803243,10.7,170,1540965864
33,30.393862,121.803898,10.9,241,1540965884
33,30.393862,121.803897,10.9,256,1540965894
33,30.39465,121.804562,10.5,261,1540965904
33,30.39465,121.804562,10.5,269,1540965909
33,30.395418,121.805187,10.6,285,1540965924
33,30.396557,121.80615,10.5,285,1540965954
33,30.397268,121.806742,10.8,271,1540965973
33,30.398143,121.807463,10.7,271,1540965994
33,30.398565,121.80777,11.1,284,1540966004
33,30.398942,121.808052,10.9,267,1540966014
33,30.39941,121.808418,11.2,271,1540966024
33,30.400268,121.809058,11,274,1540966044
33,30.401103,121.809595,10.2,278,1540966064
33,30.401953,121.810102,10.5,265,1540966084
33,30.40277,121.810643,10.5,258,1540966104
33,30.403592,121.811208,10.7,272,1540966124
33,30.40573,121.81264,11.2,267,1540966173
33,30.407085,121.813593,11.4,267,1540966204
33,30.407085,121.813593,11.4,271,1540966209
33,30.408295,121.814497,11.1,283,1540966233
33,30.40967,121.815547,11.2,273,1540966264
33,30.410503,121.816125,11.1,275,1540966283
33,30.4114,121.816767,10.9,275,1540966304
33,30.412593,121.817627,10.8,329,1540966333
33,30.412967,121.817883,10.5,60,1540966343
33,30.413907,121.818498,10.6,69,1540966364
33,30.414732,121.819042,10.5,78,1540966384
33,30.415498,121.819588,10.4,64,1540966403
33,30.416348,121.820235,10.6,94,1540966424
33,30.416778,121.820523,10.7,82,1540966434
33,30.417615,121.821158,11,96,1540966453
33,30.418463,121.821768,11,91,1540966474
33,30.419335,121.822335,11,95,1540966494
33,30.419335,121.822335,11,94,1540966500
33,30.419335,121.822335,11,87,1540966508
33,30.420145,121.822897,10.6,91,1540966513
33,30.420528,121.823155,11,76,1540966523
33,30.421035,121.823455,10.3,110,1540966534
33,30.421463,121.82372,10.4,89,1540966544
33,30.423068,121.82481,10.6,80,1540966583
33,30.423068,121.82481,10.6,100,1540966588
33,30.424347,121.825768,11,86,1540966613
33,30.425153,121.826393,10.9,95,1540966631
33,30.425522,121.826683,10.9,89,1540966641
33,30.426418,121.827322,10.8,90,1540966662
33,30.426867,121.827605,11.1,86,1540966672
33,30.427267,121.827905,10.6,89,1540966682
33,30.428007,121.828433,10.3,96,1540966701
33,30.428935,121.829047,10.6,85,1540966722
33,30.429747,121.829645,10.7,112,1540966742
33,30.430493,121.830167,10.7,0,1540966761
33,30.430995,121.83056,11,269,1540966772
33,30.43141,121.830867,10.7,262,1540966782
33,30.431798,121.831132,10.8,286,1540966792
33,30.432258,121.831463,10.9,278,1540966802
33,30.432258,121.831463,10.9,269,1540966809
33,30.434673,121.833147,10.7,275,1540966862
33,30.435057,121.833415,10.6,274,1540966872
33,30.435902,121.833998,10.9,271,1540966892
33,30.436347,121.83434,10.7,271,1540966902
33,30.43714,121.834927,10.3,278,1540966922
33,30.437955,121.835435,10,272,1540966942
33,30.438768,121.835937,10.2,269,1540966962
33,30.44037,121.837128,10.6,271,1540967002
33,30.441185,121.837725,10.3,261,1540967022
33,30.441953,121.838338,10.4,277,1540967042
33,30.443118,121.839152,10.4,264,1540967071
33,30.443602,121.83947,10.4,263,1540967082
33,30.444343,121.840068,10.6,276,1540967100
33,30.444343,121.840068,10.6,282,1540967108
33,30.444813,121.840397,10.7,260,1540967112
33,30.445185,121.84065,10.5,273,1540967122
33,30.446035,121.841255,10.7,263,1540967142
33,30.447285,121.84211,10.6,270,1540967172
33,30.447707,121.842415,11,265,1540967182
33,30.44854,121.84297,10.3,274,1540967202
33,30.449278,121.843485,10.2,264,1540967220
33,30.449768,121.843823,10.3,65,1540967232
33,30.450188,121.84412,10.6,0,1540967242
33,30.451003,121.844705,10.7,105,1540967262
33,30.451765,121.845282,10.5,91,1540967281
33,30.452635,121.845883,10.6,96,1540967283
33,30.454277,121.847045,10.9,96,1540967341
33,30.45473,121.847395,10.7,98,1540967352
33,30.45516,121.847708,11,91,1540967362
33,30.456,121.84831,10.9,96,1540967382
33,30.45641,121.848623,10.7,84,1540967392
33,30.457245,121.849182,11.1,79,1540967411
33,30.457245,121.849182,11.1,82,1540967418
33,30.45771,121.84954,11.1,87,1540967422
33,30.45813,121.849858,11,90,1540967432
33,30.459005,121.85055,10.9,87,1540967453
33,30.460185,121.851212,9.7,96,1540967498
33,30.460577,121.851472,9.7,92,1540967500
33,30.462483,121.852737,9.5,85,1540967544
33,30.46396,121.853803,9.6,85,1540967583
33,30.466345,121.855425,10.3,85,1540967643
33,30.466788,121.855738,10.2,95,1540967653
33,30.467668,121.856415,10.6,86,1540967674
33,30.468425,121.856958,10.3,92,1540967694
33,30.468425,121.856958,10.3,96,1540967700
33,30.469145,121.857515,10.3,102,1540967713
33,30.469145,121.857515,10.3,104,1540967723
33,30.469988,121.858148,10.6,27,1540967734
33,30.470408,121.85845,10.7,11,1540967744
33,30.472003,121.859395,10,200,1540967784
33,30.47392,121.860715,10.3,263,1540967833
33,30.474268,121.860995,10.1,275,1540967843
33,30.474697,121.861317,10.3,269,1540967854
33,30.47513,121.861648,10.4,281,1540967864
33,30.475522,121.861937,10.4,279,1540967874
33,30.476343,121.862548,10.9,272,1540967893
33,30.476755,121.862845,10.7,274,1540967903
33,30.477592,121.863477,11,281,1540967924
33,30.478007,121.86378,11,269,1540967934
33,30.478427,121.864097,10.9,274,1540967944
33,30.479233,121.864707,11,272,1540967963
33,30.480578,121.865635,11.1,283,1540967994
33,30.481007,121.865935,11.1,275,1540968009
33,30.48174,121.86653,10.7,266,1540968023
33,30.482277,121.866862,10.9,284,1540968034
33,30.48271,121.867152,10.9,266,1540968044
33,30.483522,121.867748,10.9,280,1540968063
33,30.484408,121.868415,11,269,1540968083
33,30.484793,121.86868,11.1,262,1540968093
33,30.48526,121.869012,10.9,263,1540968104
33,30.485658,121.86927,11.1,268,1540968114
33,30.486528,121.869873,10.9,273,1540968133
33,30.486865,121.87016,10.4,274,1540968143
33,30.487333,121.87046,10.5,250,1540968153
33,30.487712,121.87072,10.6,234,1540968164
33,30.488508,121.87131,10.7,224,1540968183
33,30.488967,121.871632,10.6,171,1540968193
33,30.489792,121.872275,10.3,145,1540968213
33,30.490177,121.872587,10.4,92,1540968224
33,30.490947,121.873077,10,98,1540968243
33,30.491775,121.873688,10.2,84,1540968263
33,30.492113,121.873955,10.2,84,1540968273
33,30.492523,121.874293,10,90,1540968284
33,30.493198,121.87482,10.1,95,1540968308
33,30.494018,121.875472,10.2,89,1540968323
33,30.337407,121.741143,15,101,1541649322
33,30.339075,121.743278,15,87,1541649359
33,30.339362,121.743627,15,92,1541649365
33,30.340177,121.744658,15,92,1541649382
33,30.34103,121.745758,15,102,1541649401
33,30.342043,121.747092,15,84,1541649425
33,30.342312,121.747442,15,91,1541649431
33,30.342577,121.747785,15,84,1541649436
33,30.342802,121.74808,15,91,1541649442
33,30.343372,121.748837,15,94,1541649455
33,30.343627,121.749185,15,91,1541649461
33,30.34385,121.749477,15,88,1541649466
33,30.344155,121.74988,15,98,1541649473
33,30.344425,121.750228,15,100,1541649479
33,30.345452,121.751568,14.9,96,1541649502
33,30.346553,121.753012,14.9,98,1541649526
